ADDR_NUM,ADDR_DIR,ADDR_NAME,TRACT,BLOCK,CIRCUMFERENCE,SPECIES,DIAMETER,GRF,AGE,NOTE,
5542,N,LAKEWOOD,,,94,LARGE LEAF LINDEN,30,3,90,BACK YARD,?? NOT SURE OF THE GROWTH FACTOR
5526,N,MAGNOLIA,,,95,SILVER MAPLE,30,3,91,NORTH END OF CONVENT BLDG,
5538,N,MAGNOLIA,,,68,SILVER MAPLE,22,3,65,,
5540,N,MAGNOLIA,,,73,SILVER MAPLE,23,3,70,,
5544,N,MAGNOLIA,,,112,AMERICAN SYCAMORE,36,4,143,,
BROKEN! NEEDS FIXING: 0,,,,,67,HONEY LOCUST,21,3,64,"OUTSIDE PARK, WEST",COCHRAN PARK
BROKEN! NEEDS FIXING: 0,,,,,69,HONEY LOCUST,22,3,66,"OUTSIDE PARK, WEST",COCHRAN PARK
BROKEN! NEEDS FIXING: 0,,,,,60,LITTLE LEAF LINDEN,19,3,57,IN PARK,COCHRAN PARK
BROKEN! NEEDS FIXING: 0,,,,,67,HONEY LOCUST,21,3,64,IN PARK,COCHRAN PARK; DISEASED
BROKEN! NEEDS FIXING: 0,,,,,58,HONEY LOCUST,18,3,55,IN PARK,COCHRAN PARK
BROKEN! NEEDS FIXING: 0,,,,,57,HONEY LOCUST,18,3,54,IN PARK,COCHRAN PARK
1238,W,BRYN MAWR,,,63,HONEY LOCUST,20,3,60,,
1238,W,BRYN MAWR,,,63,HONEY LOCUST,20,3,60,,
1232,W,BRYN MAWR,,,57,HONEY LOCUST,18,3,54,,
5553,N,MAGNOLIA,,,79,HONEY LOCUST,25,3,75,,
5541,N,MAGNOLIA,,,79,AMERICAN SYCAMORE,25,4,101,,
5537,N,MAGNOLIA,,,78,HONEY LOCUST,25,3,75,,
BROKEN! NEEDS FIXING: 0,,,,,80,SILVER MAPLE,25,3,76,ST. ITA SCHOOL; NORTH END,
BROKEN! NEEDS FIXING: 0,,,,,76,SILVER MAPLE,24,3,73,ST. ITA SCHOOL,
BROKEN! NEEDS FIXING: 0,,,,,75,HONEY LOCUST,24,3,72,ST. ITA SCHOOL,
BROKEN! NEEDS FIXING: 0,,,,,68,HONEY LOCUST,22,3,65,ST. ITA SCHOOL,
BROKEN! NEEDS FIXING: 0,,,,,68,AMERICAN SYCAMORE,22,4,87,ST. ITA SCHOOL,
1220,W,CATALPA,,,91,HONEY LOCUST,29,3,87,SOUTH END,
5502,N,MAGNOLIA,,,73,HONEY LOCUST,23,3,70,ON CATALPA SIDE/CORNER,
BROKEN! NEEDS FIXING: 0,,,,,65,HONEY LOCUST,21,3,62,B/W MAGNOLIA & ALLEY; CATALPA,
BROKEN! NEEDS FIXING: 0,,,,,78,HONEY LOCUST,25,3,75,ON CORNER OF ALLEY; CATALPA AND W ALLEY,
5502,N,MAGNOLIA,,,81,SILVER MAPLE,26,3,77,,
5506,N,MAGNOLIA,,,81,HONEY LOCUST,26,3,77,,
5510,N,MAGNOLIA,,,87,HONEY LOCUST,28,3,83,,
5516,N,MAGNOLIA,,,80,HONEY LOCUST,25,3,76,,
5516,N,MAGNOLIA,,,78,HONEY LOCUST,25,3,75,,
5526,N,MAGNOLIA,,,90,SILVER MAPLE,29,3,86,SOUTH END OF CONVENT BLDG,
5457,N,WAYNE,,,93,HONEY LOCUST,30,3,89,N SIDE OF HOUSE CLOSEST TO ALLEY,
5457,N,WAYNE,,,57,HONEY LOCUST,18,3,54,N SIDE OF HOUSE MIDDLE,
BROKEN! NEEDS FIXING: 0,,,,,79,HONEY LOCUST,25,3,75,NEAR CORNER OF CATALPA/WAYNE,
5455,N,WAYNE,,,87,NORTHERN CATALPA,28,2,55,,
BROKEN! NEEDS FIXING: 0,,,,,62,HONEY LOCUST,20,3,59,5449/5553 WAYNE,
BROKEN! NEEDS FIXING: 5443,N,WAYNE,,,36.5,GINKGO,12,,0,,DO NOT KNOW GROWTH FACTOR
5437,N,WAYNE,,,57,NORWAY MAPLE,18,4.5,82,,
5437,N,WAYNE,,,109.5,HONEY LOCUST,35,3,105,,
5431,N,WAYNE,,,70.5,NORWAY MAPLE,22,4.5,101,,
5411,N,WAYNE,,,66,NORWAY MAPLE,21,4.5,95,,
5401,N,WAYNE,,,65.5,NORWAY MAPLE,21,4.5,94,,
5401,N,WAYNE,,,110.5,HONEY LOCUST,35,3,106,ON BALMORAL,
BROKEN! NEEDS FIXING: 0,,,,,60,NORWAY MAPLE,19,4.5,86,MIDDLE TREE NORTH SIDE OF BALMORAL; BALMORAL TO ALLEY EAST,
BROKEN! NEEDS FIXING: 0,,,,,47.5,HONEY LOCUST,15,3,45,NORTHWEST CORNER; WAYNE & BALMORAL,
5400,N,WAYNE,,,97,HONEY LOCUST,31,3,93,MIDDLE TREE ON BALMORAL,
5400,N,WAYNE,,,93,HONEY LOCUST,30,3,89,WAYNE SIDE,
BROKEN! NEEDS FIXING: 5400,N,WAYNE,,,76,FIELD ELM,24,,0,,DOUBLE CHECK
5406,N,WAYNE,,,50,NORWAY MAPLE,16,4.5,72,,
5410,N,WAYNE,,,61,NORWAY MAPLE,19,4.5,87,,
5416,N,WAYNE,,,55.5,NORWAY MAPLE,18,4.5,80,,
5418,N,WAYNE,,,59,NORWAY MAPLE,19,4.5,85,,
5424,N,WAYNE,,,53,HONEY LOCUST,17,3,51,,
5434,N,WAYNE,,,49.5,NORWAY MAPLE,16,4.5,71,,
5434,N,WAYNE,,,59.5,WHITE ASH,19,5,95,SPECIES?,DOUBLE CHECK (THE PERSON MEASURING THOUGHT IT WAS A MAPLE)
5438,N,WAYNE,,,121,SILVER MAPLE,39,3,116,,
5442,N,WAYNE,,,95.5,HONEY LOCUST,30,3,91,,
5452,N,WAYNE,,,73,NORWAY MAPLE,23,4.5,105,,
BROKEN! NEEDS FIXING: 0,,,,,59,NORWAY MAPLE,19,4.5,85,CORNER; WAYNE & CATALPA,
1341,W,CATALPA,,,74.5,NORWAY MAPLE,24,4.5,107,,
1341,W,CATALPA,,,82.5,SILVER MAPLE,26,3,79,AT ALLEY,
1339,W,CATALPA,,,37,WHITE OAK,12,5,59,AT CORNER,
5413,N,LAKEWOOD,,,62.5,NORWAY MAPLE,20,4.5,90,,
5417,N,LAKEWOOD,,,89,LITTLE LEAF LINDEN,28,3,85,,
5431,N,LAKEWOOD,,,100,HONEY LOCUST,32,3,96,,
5435,N,LAKEWOOD,,,62,BLACK WALNUT,20,4.5,89,,
5441,N,LAKEWOOD,,,90,HONEY LOCUST,29,3,86,,
5447,N,LAKEWOOD,,,81,HONEY LOCUST,26,3,77,SOUTH,
5447,N,LAKEWOOD,,,91,HONEY LOCUST,29,3,87,NORTH,
1231,W,CATALPA,,,56,NORWAY MAPLE,18,4.5,80,,
1255,W,CATALPA,,,97,HONEY LOCUST,31,3,93,,
1310,W,CATALPA,,,90,HONEY LOCUST,29,3,86,,
5422,N,LAKEWOOD,,,104,HONEY LOCUST,33,3,99,SOUTH,
5422,N,LAKEWOOD,,,100,HONEY LOCUST,32,3,96,NORTH,
5426,N,LAKEWOOD,,,93,SILVER MAPLE,30,3,89,,
5434,N,LAKEWOOD,,,92,SILVER MAPLE,29,3,88,,
5438,N,LAKEWOOD,,,81,CATALPA,26,2,52,,
5444,N,LAKEWOOD,,,89,CATALPA,28,2,57,,
5446,N,LAKEWOOD,,,91,HONEY LOCUST,29,3,87,,
1230,W,BALMORAL,,,76,SILVER MAPLE,24,3,73,,
1250,W,BALMORAL,,,85,HONEY LOCUST,27,3,81,,
BROKEN! NEEDS FIXING: 1340,W,BERWYN,,,87,BLACK LOCUST,28,,0,FURTHEST EAST,NOT SURE OF GROWTH FACTOR
1340,W,BERWYN,,,87,SILVER MAPLE,28,3,83,MIDDLE,
1340,W,BERWYN,,,73,HONEY LOCUST,23,3,70,FURTHEST WEST,
1340,W,BERWYN,,,74,HONEY LOCUST,24,3,71,ON WAYNE SW CORNER,
5310,N,WAYNE,,,68,SILVER MAPLE,22,3,65,,
5316,N,WAYNE,,,68,NORWAY MAPLE,22,4.5,97,,
5334,N,WAYNE,,,65,HONEY LOCUST,21,3,62,,
5336,N,WAYNE,,,96,SILVER MAPLE,31,3,92,,
5344,N,WAYNE,,,84,HONEY LOCUST,27,3,80,,
5354,N,WAYNE,,,89,SILVER MAPLE,28,3,85,,
1341,W,BALMORAL,,,65,SILVER MAPLE,21,3,62,,
BROKEN! NEEDS FIXING: 0,,,,,109,SILVER MAPLE,35,3,104,SOUTH SIDE JUST WEST OF ALLEY ;BALMORAL,
5357,N,WAYNE,,,92,HONEY LOCUST,29,3,88,,
5355,N,WAYNE,,,64,NORWAY MAPLE,20,4.5,92,,
5353,N,WAYNE,,,86,HONEY LOCUST,27,3,82,,
5349,N,WAYNE,,,90,HONEY LOCUST,29,3,86,,
5347,N,WAYNE,,,90,HONEY LOCUST,29,3,86,,
5339,N,WAYNE,,,94,AMERICAN BASSWOOD,30,3,90,,
5337,N,WAYNE,,,64,WHITE ASH,20,5,102,,
5333,N,WAYNE,,,97,SILVER MAPLE,31,3,93,,
5329,N,WAYNE,,,122,SILVER MAPLE,39,3,117,NORTH SIDE OF PROPERTY,
5329,N,WAYNE,,,115,SILVER MAPLE,37,3,110,SOUTH SIDE OF PROPERTY,
5323,N,WAYNE,,,66,NORWAY MAPLE,21,4.5,95,,
5314,N,WAYNE,,,102,HONEY LOCUST,32,3,97,,
5313,N,WAYNE,,,79,NORWAY MAPLE,25,4.5,113,,
5309,N,WAYNE,,,68,NORWAY MAPLE,22,4.5,97,,
5301,N,WAYNE,,,89,HONEY LOCUST,28,3,85,ON WAYNE NEAR CORNER,
5301,N,WAYNE,,,87,HONEY LOCUST,28,3,83,ON BERWYN NEAR CORNER,
1218,W,BALMORAL,,,66,HONEY LOCUST,21,3,63,JUST W OF ALLEY B/W BROADWAY AND MAGNOLIA,
1218,W,BALMORAL,,,65,SILVER MAPLE,21,3,62,2ND TREE W OF ALLEY ABOVE,
1218,W,BALMORAL,,,60,SILVER MAPLE,19,3,57,3RD TREE W OF ALLEY ABOVE,
1218,W,BALMORAL,,,66,SILVER MAPLE,21,3,63,4TH TREE W OF ALLEY ABOVE,
5359,N,MAGNOLIA,,,67,HONEY LOCUST,21,3,64,,
5353,N,MAGNOLIA,,,98,HONEY LOCUST,31,3,94,THIS TREE SPLITS SIGNIFICANTLY,
5351,N,MAGNOLIA,,,55,NORWAY MAPLE,18,4.5,79,,
5341,N,MAGNOLIA,,,56,NORWAY MAPLE,18,4.5,80,,
5331,N,MAGNOLIA,,,58,NORWAY MAPLE,18,4.5,83,ON PROP LINE B/W 5325,
5321,N,MAGNOLIA,,,69,HONEY LOCUST,22,3,66,,
5315,N,MAGNOLIA,,,54,NORWAY MAPLE,17,4.5,77,,
5311,N,MAGNOLIA,,,140,SIBERIAN ELM,45,4,178,,NOT SURE OF GROWTH FACTOR
5307,N,MAGNOLIA,,,82,NORWAY MAPLE,26,4.5,118,,
5303,N,MAGNOLIA,,,82,AMERICAN SYCAMORE,26,4,104,,
5300,N,MAGNOLIA,,,82,SILVER MAPLE,26,3,78,ON N SIDE OF BERWYN NEAR ALLEY,
5300,N,MAGNOLIA,,,78,SILVER MAPLE,25,3,75,ON N SIDE OF BERWYN 3RD TREE FROM ALLEY,
5300,N,MAGNOLIA,,,63,SILVER MAPLE,20,3,60,ON BERWYN JUST W OF X-WALK,
5300,N,MAGNOLIA,,,55,SILVER MAPLE,18,3,53,ON BERWYN ALMOST AT X-WALK,
5306,N,MAGNOLIA,,,74,SILVER MAPLE,24,3,71,AT PROP LINE W 5300,
5310,N,MAGNOLIA,,,80,SILVER MAPLE,25,3,76,N OF PROP LINE,
BROKEN! NEEDS FIXING: 5310,N,MAGNOLIA,,,54,NORTHERN RED OAK,17,,0,CENTER OF TWIN HOMES,NOT SURE OF GROWTH FACTOR
5314,N,MAGNOLIA,,,108,SILVER MAPLE,34,3,103,,
5322,N,MAGNOLIA,,,66,HONEY LOCUST,21,3,63,,
5326,N,MAGNOLIA,,,76.5,HONEY LOCUST,24,3,73,IN FRONT OF EMPTY LOT,
5330,N,MAGNOLIA,,,66,HONEY LOCUST,21,3,63,,
5344,N,MAGNOLIA,,,68,HONEY LOCUST,22,3,65,,
1254,W,BALMORAL,,,72,NORWAY MAPLE,23,4.5,103,S SIDE OF BALMORAL @ ALLEY B/W MAGNOLIA AND LAKEWOOD,BEHIND/NEAR 5356 MAGNOLIA HOME
1321,W,BERWYN,,,56,WHITE ASH,18,5,89,WEST SIDE,
5247,N,WAYNE,,,60,NORWAY MAPLE,19,4.5,86,,
5239,N,WAYNE,,,96,SUGAR MAPLE,31,5,153,,
5227,N,WAYNE,,,88,AMERICAN ELM,28,4,112,,
5223,N,WAYNE,,,65,WHITE ASH,21,5,104,,
5221,N,WAYNE,,,70,WHITE ASH,22,5,111,,
5217,N,WAYNE,,,95,AMERICAN ELM,30,4,121,,
5213,N,WAYNE,,,50,WHITE ASH,16,5,80,,
5209,N,WAYNE,,,123,SUGAR MAPLE,39,5,196,,
1318,W,FOSTER,,,64,HONEY LOCUST,20,3,61,WEST SIDE,
1318,W,FOSTER,,,52,HONEY LOCUST,17,3,50,EAST SIDE,
5256,N,WAYNE,,,86,HONEY LOCUST,27,3,82,NORTH SIDE OF PROPERTY,
5256,N,WAYNE,,,89,SILVER MAPLE,28,3,85,,
5244,N,WAYNE,,,90,SILVER MAPLE,29,3,86,,
5226,N,WAYNE,,,90,SILVER MAPLE,29,3,86,,
5224,N,WAYNE,,,80,SILVER MAPLE,25,3,76,,
5220,N,WAYNE,,,80,WHITE ASH,25,5,127,,
5216,N,WAYNE,,,99,HONEY LOCUST,32,3,95,,
5203,N,LAKEWOOD,,,104,SILVER MAPLE,33,3,99,,
5202,N,LAKEWOOD,,,96,HONEY LOCUST,31,3,92,,
5202,N,LAKEWOOD,,,71,HONEY LOCUST,23,3,68,,
5202,N,LAKEWOOD,,,67,HONEY LOCUST,21,3,64,,
5202,N,LAKEWOOD,,,75,MAPLE,24,3,72,,
5206,N,LAKEWOOD,,,61,MAPLE,19,3,58,,THE VOLUNTEER DID NOT SPECIFY MAPLE TYPE
5214,N,LAKEWOOD,,,87,MAPLE,28,3,83,,
5232,N,LAKEWOOD,,,81,HONEY LOCUST,26,3,77,,
5244,N,LAKEWOOD,,,103,MAPLE,33,3,98,CHURCH,
5244,N,LAKEWOOD,,,90,MAPLE,29,3,86,CHURCH,
5244,N,LAKEWOOD,,,119,CHINESE ELM,38,4,152,CHURCH,
5244,N,LAKEWOOD,,,81,ELM,26,4,103,CHURCH,
5255,N,LAKEWOOD,,,62,ASH,20,5,99,,
5253,N,LAKEWOOD,,,63,ASH,20,5,100,,
5253,N,LAKEWOOD,,,66,ASH,21,5,105,,
5245,N,LAKEWOOD,,,90,SILVER MAPLE,29,3,86,,
5241,N,LAKEWOOD,,,116,SILVER MAPLE,37,3,111,,
5227,N,LAKEWOOD,,,76,HONEY LOCUST,24,3,73,,
5223,N,LAKEWOOD,,,85,MAPLE,27,3,81,,
5217,N,LAKEWOOD,,,76,MAPLE,24,3,73,,
5256,N,MAGNOLIA,,,103,MAPLE,33,3,98,,
5254,N,MAGNOLIA,,,72,MAPLE,23,3,69,,
5252,N,MAGNOLIA,,,84,MAPLE,27,3,80,,
5242,N,MAGNOLIA,,,63,MAPLE,20,3,60,,
5238,N,MAGNOLIA,,,66,MAPLE,21,3,63,,
5230,N,MAGNOLIA,,,80,MAPLE,25,3,76,,
5226,N,MAGNOLIA,,,90,SYCAMORE,29,4,115,,
5220,N,MAGNOLIA,,,92,MAPLE,29,3,88,,
5200,N,MAGNOLIA,,,107,MAPLE,34,3,102,,
5217,N,MAGNOLIA,,,95,HONEY LOCUST,30,3,91,,
5223,N,MAGNOLIA,,,104,MAPLE,33,3,99,,
5229,N,MAGNOLIA,,,75,MAPLE,24,3,72,,
5241,N,MAGNOLIA,,,80,HONEY LOCUST,25,3,76,,
5251,N,MAGNOLIA,,,170,MAPLE,54,3,162,POSSIBLY TWO,COULD BE TWO TREES
5255,N,MAGNOLIA,,,113,MAPLE,36,3,108,,
1062,W,ROSEMONT,,,96,AMERICAN ELM,31,4,124,
6229,N,WINTHROP,,,72,GREEN ASH,24,4,96,
6161,N,WINTHROP,,,117,N. HACKBERRY,38,3,114,
6131,N,WINTHROP,,,86,SYCAMORE,27,4,108,
1059,W,GLENLAKE,,,86,SILVER MAPLE,27,3,81,
1065,W,GLENLAKE,,,83,SILVER MAPLE,26,3,78,
6013,N,WINTHROP,,,72,HONEY LOCUT,23,3,69,
1030,W,GLENLAKE,,,61,ASH,19,4  ?,76,
6201,N,KENMORE,,,70,HONEY LOCUT,22,3,66,
6231,N,KENMORE,,,99,ELM,32,4,128,
6325,N,SHERIDAN,,,62,HONEY LOCUT,20,3,60,
6253,N,SHERIDAN,,,71,HONEY LOCUT,23,3,69,
1100,W,THORNDALE,,,65,BRADFORD PEAR,21,?,?,VERY FAST GROWING
6307,N,WINTHROP,,,79,HONEY LOCUT,25,3,75,
6217,N,WINTHROP,,,68,HONEY LOCUT,22,3,66,
6131,N,WINTHROP,,,67,AMERICAN SYCAMORE,21,4,84,
1056,W,GLENLAKE,,,106,SILVER MAPLE,34,3,32,
1063,W,GLENLAKE,,,78,SILVER MAPLE,25,3,75,
6035,N,WINTHROP,,,84,SILVER MAPLE,27,3,81,
6011,N,WINTHROP,,,87,HONEY LOCUT,28,3,84,
5957,N,WINTHROP,,,102,AMERICAN ELM,32,4,128,
1031,W,GLENLAKE,,,60,GREEN ASH,19,4,76,
6201,N,KENMORE,,,63,HONEY LOCUT,20,3,60,
6255,N,KENMORE,,,61,HONEY LOCUT,19,3,57,
6250,N,KENMORE,,,90,SILVER MAPLE,29,3,87,
6300,N,SHERIDAN,,,84,AMERICAN ELM,27,4,124,
6236,N,SHERIDAN,,,102,HONEY LOCUT,33,4,108,
6102,N,SHERIDAN,,,61,SILVER MAPLE,19,3,57,
BROKEN! NEEDS FIXING: ,,,,,61,NORWAY MAPLE,19.4,4.5,87,"5900 N. GLENWOOD PARKWAY, OPPOSITE 5861 N. GLENWOOD",
BROKEN! NEEDS FIXING: ,,,,,60,NORWAY MAPLE,19.1,4.5,86,"5900 N. GLENWOOD PARKWAY, OPPOSITE 5873 N. GLENWOOD",
BROKEN! NEEDS FIXING: ,,,,,140,SILVER MAPLE,44.6,3,134,NW CORNER OF GLENWOOD & ROSEDALE,
BROKEN! NEEDS FIXING: ,,,,,125,NORWAY MAPLE,39.8,4.5,179,"SENN PARK, OPPOSITE 5905 N. GLENWOOD",
BROKEN! NEEDS FIXING: ,,,,,94,SILVER MAPLE,29.9,3,90,SW CORNER OF GLENWOOD & THORNDALE,
BROKEN! NEEDS FIXING: ,,,,,95,NORWAY MAPLE,30.3,4.5,136,"SENN PARK, OPPOSITE 1406 W. THORNDALE",TREE IS HALF DEAD WITH BROKEN TRUNK.
BROKEN! NEEDS FIXING: ,,,,,77,HACKBERRY,24.5,5,123,"SENN PARK, SW CORNER OF THORNDALE & GREENVIEW",
BROKEN! NEEDS FIXING: ,,,,,95,MULBERRY,30.3,2.3,70,"ADJACENT TO 1515 THORNDALE, IN SENN UNITY GARDEN",
BROKEN! NEEDS FIXING: ,,,,,129,AMERICAN ELM,41.1,4,164,1515 W. THORNDALE (REAR),
BROKEN! NEEDS FIXING: ,,,,,96,EASTERN COTTONWOOD,30.6,2,61,"ADJACENT TO 1515 THORNDALE, IN SENN UNITY GARDEN",
BROKEN! NEEDS FIXING: ,,,,,94,EASTERN COTTONWOOD,29.9,2,60,"ADJACENT TO 1515 THORNDALE, IN SENN UNITY GARDEN",
BROKEN! NEEDS FIXING: ,,,,,109,SILVER MAPLE,34.7,3,104,"SENN UNITY GARDEN, PARKWAY IN FRONT OF UNITY SIGN",
BROKEN! NEEDS FIXING: ,,,,,104,AMERICAN ELM,33.1,4,132,1542 W. THORNDALE PARKWAY,
BROKEN! NEEDS FIXING: ,,,,,108,TREE OF HEN,34.4,2,69,"LINCOLN GARDEN, OPPOSITE MABEL BLDG",
BROKEN! NEEDS FIXING: ,,,,,65,SWAMP WHITE OAK,20.7,4,83,"SENN PARK, OPPOSITE PARK VIEW HOME",
BROKEN! NEEDS FIXING: ,,,,,65,AMERICAN ELM,20.7,4,83,"SENN H. S., NW CORNER OF ARDMORE & RIDGE",
BROKEN! NEEDS FIXING: ,,,,,108,SILVER MAPLE,34.4,3,103,OPPOSITE ALLEY @ 1429 W. ARDMORE,
BROKEN! NEEDS FIXING: ,,,,,87,SILVER MAPLE,27.7,3,83,OPPOSITE ALLEY @ 1429 W. ARDMORE,
1401,W,ELMDALE,,,60,HONEY LOCUST,19.1,3,57,,
1403,W,ELMDALE,,,64,HONEY LOCUST,20.4,3,61,,
1407,W,ELMDALE,,,70,HONEY LOCUST,22.3,3,67,,
1415,W,ELMDALE,,,71,HONEY LOCUST,22.6,3,68,,
1417,W,ELMDALE,,,73,HONEY LOCUST,23.2,3,70,,
1419,W,ELMDALE,,,73,HONEY LOCUST,23.2,3,70,,
1421,W,ELMDALE,,,61,HONEY LOCUST,19.4,3,58,,
1425,W,ELMDALE,,,68,HONEY LOCUST,21.7,3,65,,
1427,W,ELMDALE,,,61,HONEY LOCUST,19.4,3,58,,
1429,W,ELMDALE,,,66,HONEY LOCUST,21.0,3,63,,
1433,W,ELMDALE,,,77,HONEY LOCUST,24.5,3,74,,
1439,W,ELMDALE,,,75,HONEY LOCUST,23.9,3,72,,
1443,W,ELMDALE,,,66,HONEY LOCUST,21.0,3,63,,
1445,W,ELMDALE,,,65,HONEY LOCUST,20.7,3,62,,
1447,W,ELMDALE,,,72,HONEY LOCUST,22.9,3,69,,
1457,W,ELMDALE,,,73,HONEY LOCUST,23.2,3,70,,
1459,W,ELMDALE,,,75,HONEY LOCUST,23.9,3,72,,
1461,W,ELMDALE,,,71,HONEY LOCUST,22.6,3,68,,
BROKEN! NEEDS FIXING: 1460,W,ELMDALE,,,88,HONEY LOCUST,28.0,,0,,
BROKEN! NEEDS FIXING: 1458,W,ELMDALE,,,73,ASH ,23.2,,0,HAS CITY TAF FROM 2113 ,
BROKEN! NEEDS FIXING: 1466,W,ELMDALE,,,78,MAPLE,24.8,,0,,
BROKEN! NEEDS FIXING: 1404,W,ELMDALE,,,64,HONEY LOCUST,20.4,,0,,
BROKEN! NEEDS FIXING: 1521,W,ELMDALE,,,63,HONEY LOCUST,20.1,,0,,
BROKEN! NEEDS FIXING: 1531,W,ELMDALE,,,62,HONEY LOCUST,19.7,,0,,
BROKEN! NEEDS FIXING: 1537,W,ELMDALE,,,63,MAPLE,20.1,,0,,
BROKEN! NEEDS FIXING: 1547,W,ELMDALE,,,65,HONEY LOCUST,20.7,,0,,
1404,W,THORNDALE,,,60,ASH ,19.1,5,96,,
1406,W,THORNDALE,,,61,OAK,19.4,2,39,,
1412,W,THORNDALE,,,60,OAK,19.1,2,38,,
1414,W,THORNDALE,,,61.5,MAPLE,19.6,4.5,88,,
1522,W,THORNDALE,,,92,SILVER MAPLE,29.3,3,88,,
BROKEN! NEEDS FIXING: 1528,W,THORNDALE,,,64,ASH ,20.4,,0,??????,
BROKEN! NEEDS FIXING: 1442,W,THORNDALE,,,103,,32.8,,0,??????,
BROKEN! NEEDS FIXING: 1527,W,THORNDALE,,,,,0.0,,0,??????,
1525,W,THORNDALE,,,104,MAPLE,33.1,3,99,,
BROKEN! NEEDS FIXING: 1515,W,THORNDALE,,,74,,23.6,,0,??????,
5954,N,GREENVIEW,,,63,NORTHERN MAPLE,20.1,4.5,90,,
BROKEN! NEEDS FIXING: 5959,N,GREENVIEW,,,60,,19.1,,0,,
BROKEN! NEEDS FIXING: 5957,N,GREENVIEW,,,61,,19.4,,0,,
BROKEN! NEEDS FIXING: 5953,N,GREENVIEW,,,60,,19.1,,0,,
1542,W,ELMDALE,,,64,HONEY LOCUST,20.4,3,61,,
1540,W,ELMDALE,,,75,ELM,23.9,4,96,,
1528,W,ELMDALE,,,76,NORTHERN MAPLE,24.2,4.5,109,W/VINES,
1522,W,ELMDALE,,,75,SILVER MAPLE,23.9,3,72,,
1520,W,ELMDALE,,,90,NORTHERN MAPLE,28.7,4.5,129,,
1502,W,ELMDALE,,,67,HONEY LOCUST,21.3,3,64,,
BROKEN! NEEDS FIXING: ,,,,,96,SILVER MAPLE,30.6,3,92,GLENWOOD ?,
5932,N,GLENWOOD,,,85,SILVER MAPLE,27.1,3,81,TREES OFF THORNDALE,
5928,N,GLENWOOD,,,106,SILVER MAPLE,33.8,3,101,2ND,
5914,N,GLENWOOD,,,73,SILVER MAPLE,23.2,3,70,,
5902,N,GLENWOOD,,,140,SILVER MAPLE,44.6,3,134,,
5858,N,GLENWOOD,,,60,NORWAY MAPLE,19.1,4.5,86,HAS TRETMENT TAG,
5866,N,GLENWOOD,,,63,HONEY LOCUST,20.1,3,60,,
5860,N,GLENWOOD,,,61,NORWAY 0R RED MAPLE,19.4,4.5,87,?,
5854,N,GLENWOOD,,,65,HONEY LOCUST,20.7,3,62,,
BROKEN! NEEDS FIXING: 5748,N,GLENWOOD,,,68,HACKBERRY,21.7,,0,?,
5838,N,GLENWOOD,,,61,CATALPA,19.4,2,39,,
5814,N,GLENWOOD,,,93,HONEY LOCUST,29.6,3,89,,
1411,W,ARDMORE,,,89,HONEY LOCUST,28.3,3,85,,
5830,N,ELMDALE,,,79,SILVER MAPLE,25.2,3,76,,
1421,W,ARDMORE,,,82,HONEY LOCUST,26.1,3,78,,
1429,W,ARDMORE,,,105,LINDEN,33.4,3,100,?,
1458,W,ARDMORE,,,65,ELM,20.7,4,83,JUST EAST OF RIGE,
1435,W,ARDMORE,,,71,SILVER MAPLE,22.6,3,68,,
1426,W,ARDMORE,,,107,SILVER MAPLE,34.1,3,102,,
1422,W,ARDMORE,,,88,SILVER MAPLE,28.0,3,84,,
6028,N,HERMITAGE,303,2012,62,HONEY LOCUST,19.7,3,59,
6032,N,HERMITAGE,303,2012,64,HONEY LOCUST,20.4,3,61,
6034,N,HERMITAGE,303,2012,71,HONEY LOCUST,22.6,3,68,
6036,N,HERMITAGE,303,2012,71,HONEY LOCUST,22.6,3,64,
6038,N,HERMITAGE,303,2012,71,HONEY LOCUST,22.6,3,68,
6058,N,HERMITAGE,303,2010,87,HONEY LOCUST,27.7,3,83,
6064,N,HERMITAGE,303,2010,72,MAPLE,22.9,4.5,103,
6074,N,HERMITAGE,303,2010,133,SILVER MAPLE,42.4,3,127,
6074,N,HERMITAGE,303,2010,151,SILVER MAPLE,48.1,3,144,
6116,N,HERMITAGE,303,2010,64,BLACK MAPLE,20.4,5,102,
6126,N,HERMITAGE,303,2010,133,HONEY LOCUST,42.4,3,127,
6154,N,HERMITAGE,303,2003,60,HONEY LOCUST,19.1,3,57,
6145,N,HERMITAGE,303,2002,70,HONEY LOCUST,22.3,3,67,
6143,N,HERMITAGE,303,2002,68,HONEY LOCUST,21.7,3,65,
6141,N,HERMITAGE,303,2002,73,HONEY LOCUST,23.2,3,70,
6119,N,HERMITAGE,303,2009,151,SILVER MAPLE,48.1,3,141,
6111,N,HERMITAGE,303,2009,75,HONEY LOCUST,23.9,3,72,
6105,N,HERMITAGE,303,2009,70,SILVER MAPLE,22.3,3,67,
6069,N,HERMITAGE,303,2008,63,HONEY LOCUST,20.1,3,60,
6067,N,HERMITAGE,303,2008,75,HONEY LOCUST,23.9,3,72,
6065,N,HERMITAGE,303,2008,70,HONEY LOCUST,22.3,3,67,
6061,N,HERMITAGE,303,2008,80,HONEY LOCUST,25.5,3,76,
6055,N,HERMITAGE,303,2008,69,HONEY LOCUST,22,3,66,
6043,N,HERMITAGE,303,2008,79,HONEY LOCUST,25.2,3,75,
